label,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41
4,0.000000,0.000000,0.268374,-0.235766,0.407175,-0.636134,0.252462,-0.950492,0.047045,-0.946597,0.373618,-0.893870,0.515747,-1.221646,0.617439,-1.426857,0.700500,-1.596402,0.202000,-0.979386,0.257890,-1.398368,0.305222,-1.654974,0.351463,-1.872535,0.041751,-0.970554,0.005758,-1.382625,-0.008168,-1.655150,-0.001980,-1.896849,-0.117432,-0.892549,-0.183383,-1.226559,-0.231762,-1.423155,-0.254076,-1.605875
4,0.000000,0.000000,0.268941,-0.235686,0.406747,-0.638109,0.249926,-0.955097,0.042593,-0.956229,0.372761,-0.893544,0.516302,-1.222796,0.619033,-1.429431,0.703300,-1.599239,0.201038,-0.979583,0.256726,-1.400944,0.303654,-1.660315,0.349849,-1.881196,0.040526,-0.969906,0.002224,-1.381699,-0.014430,-1.657609,-0.009471,-1.904213,-0.119144,-0.890797,-0.185750,-1.225774,-0.236658,-1.422378,-0.260918,-1.605526
4,0.000000,0.000000,0.262119,-0.231560,0.401196,-0.634448,0.254204,-0.946097,0.058531,-0.947640,0.369141,-0.892046,0.518429,-1.202554,0.624619,-1.401299,0.711563,-1.564706,0.199053,-0.979989,0.254812,-1.395234,0.299971,-1.652777,0.343303,-1.869386,0.039232,-0.970571,0.003057,-1.379528,-0.014609,-1.651914,-0.013141,-1.895055,-0.118061,-0.892504,-0.183978,-1.223130,-0.232420,-1.415055,-0.256930,-1.595491
4,0.000000,0.000000,0.264251,-0.226823,0.408286,-0.626403,0.259892,-0.938103,0.058905,-0.941321,0.378644,-0.884786,0.536834,-1.194308,0.647822,-1.391246,0.738135,-1.553250,0.207581,-0.978218,0.274954,-1.395956,0.328614,-1.653028,0.377310,-1.870557,0.047107,-0.970283,0.019229,-1.385172,0.007823,-1.663379,0.012022,-1.913749,-0.112041,-0.890682,-0.176189,-1.226100,-0.224378,-1.421588,-0.250145,-1.605697
4,0.000000,0.000000,0.267849,-0.231168,0.416547,-0.636649,0.262001,-0.953782,0.053480,-0.961892,0.389947,-0.878949,0.552900,-1.188835,0.667145,-1.387061,0.758463,-1.550791,0.218631,-0.975808,0.297656,-1.392238,0.359550,-1.649278,0.413794,-1.865696,0.054699,-0.973862,0.036614,-1.395056,0.032296,-1.673509,0.042268,-1.919994,-0.110211,-0.903290,-0.164591,-1.240179,-0.206299,-1.437008,-0.225458,-1.619283
4,0.000000,0.000000,0.272068,-0.236044,0.418104,-0.639708,0.265551,-0.953540,0.063661,-0.954236,0.391348,-0.880736,0.556747,-1.187727,0.672656,-1.381348,0.765763,-1.537177,0.222822,-0.974859,0.304054,-1.387385,0.369891,-1.636734,0.428728,-1.840173,0.063303,-0.972832,0.054687,-1.393591,0.061306,-1.669350,0.079575,-1.907560,-0.094956,-0.903803,-0.139485,-1.231629,-0.173380,-1.430780,-0.184863,-1.612052
4,0.000000,0.000000,0.275904,-0.236316,0.421542,-0.633278,0.272646,-0.947056,0.075572,-0.957852,0.397102,-0.876422,0.563692,-1.179535,0.678496,-1.371780,0.772749,-1.530236,0.227499,-0.973778,0.308849,-1.391265,0.375064,-1.643582,0.440686,-1.850156,0.066679,-0.975134,0.061011,-1.401288,0.073923,-1.674635,0.104027,-1.913395,-0.089482,-0.909041,-0.124285,-1.237169,-0.144668,-1.437033,-0.140188,-1.620789
4,0.000000,0.000000,0.267204,-0.235006,0.407233,-0.628519,0.264111,-0.939958,0.078967,-0.948116,0.393736,-0.882869,0.554203,-1.177935,0.666424,-1.365298,0.757954,-1.519052,0.225588,-0.974223,0.305012,-1.375752,0.367378,-1.622521,0.427438,-1.827814,0.065478,-0.970128,0.052538,-1.378011,0.055969,-1.641923,0.076691,-1.875157,-0.092426,-0.897795,-0.132445,-1.225872,-0.160671,-1.420016,-0.165276,-1.599354
4,0.000000,0.000000,0.275034,-0.247368,0.414288,-0.641533,0.266066,-0.957459,0.078587,-0.954668,0.399643,-0.880400,0.561345,-1.189275,0.674023,-1.383362,0.764312,-1.544142,0.228075,-0.973644,0.308683,-1.389599,0.369104,-1.653160,0.426483,-1.871117,0.062800,-0.971544,0.041922,-1.390185,0.040515,-1.663928,0.060450,-1.905720,-0.101067,-0.905919,-0.153018,-1.241607,-0.189936,-1.434364,-0.198651,-1.612593
4,0.000000,0.000000,0.270654,-0.242784,0.408784,-0.648319,0.249752,-0.970817,0.048161,-0.976291,0.389001,-0.880425,0.545236,-1.191825,0.658790,-1.386103,0.750339,-1.544939,0.215917,-0.976412,0.289269,-1.394228,0.353685,-1.655496,0.415730,-1.872697,0.050095,-0.975177,0.013107,-1.395251,0.005310,-1.673373,0.020369,-1.921005,-0.115348,-0.905070,-0.177437,-1.245045,-0.222830,-1.439123,-0.239325,-1.618375
4,0.000000,0.000000,0.279173,-0.239747,0.418766,-0.645484,0.258916,-0.967488,0.050811,-0.971523,0.386095,-0.879532,0.548278,-1.194171,0.663196,-1.392407,0.755921,-1.557015,0.206013,-0.978549,0.280819,-1.398563,0.340962,-1.658857,0.397838,-1.879200,0.036889,-0.978210,0.004866,-1.399150,-0.001805,-1.682480,0.011562,-1.936651,-0.128980,-0.906057,-0.192051,-1.245880,-0.233573,-1.440615,-0.248581,-1.621157
4,0.000000,0.000000,0.275265,-0.234609,0.414841,-0.649337,0.247477,-0.969421,0.031913,-0.973958,0.385539,-0.877238,0.546943,-1.185967,0.662213,-1.380519,0.755047,-1.543303,0.203459,-0.979083,0.276692,-1.395018,0.339228,-1.649868,0.395561,-1.862059,0.032918,-0.980571,0.001482,-1.402690,-0.003991,-1.687157,0.006465,-1.941599,-0.133195,-0.908258,-0.196147,-1.246315,-0.239106,-1.439484,-0.257759,-1.618517
4,0.000000,0.000000,0.272543,-0.232600,0.414863,-0.644615,0.251963,-0.960547,0.040066,-0.970156,0.386833,-0.878994,0.547086,-1.184539,0.661229,-1.379000,0.753450,-1.542670,0.206990,-0.978343,0.281510,-1.388692,0.345473,-1.641670,0.404616,-1.857520,0.037191,-0.976625,0.003592,-1.394125,-0.002680,-1.677197,0.007101,-1.933038,-0.128378,-0.899835,-0.180257,-1.232634,-0.214632,-1.428714,-0.227701,-1.613594
4,0.000000,0.000000,0.273195,-0.232348,0.419955,-0.645099,0.262186,-0.966767,0.050437,-0.984730,0.386933,-0.879291,0.545580,-1.180221,0.657609,-1.372512,0.749010,-1.533305,0.205964,-0.978560,0.281615,-1.379410,0.346463,-1.625952,0.408229,-1.833160,0.036420,-0.978251,0.007605,-1.388645,0.001374,-1.669922,0.013624,-1.922453,-0.127253,-0.904001,-0.176553,-1.229996,-0.208946,-1.422316,-0.217230,-1.602107
4,0.000000,0.000000,0.278846,-0.236054,0.424400,-0.639811,0.261737,-0.957632,0.046663,-0.968190,0.393459,-0.874517,0.550013,-1.180947,0.658856,-1.375779,0.747335,-1.537089,0.210339,-0.977628,0.294084,-1.379935,0.359829,-1.629939,0.419943,-1.840144,0.039993,-0.978813,0.016707,-1.389097,0.011674,-1.663873,0.024458,-1.910328,-0.128457,-0.904502,-0.181434,-1.229561,-0.217648,-1.420024,-0.228841,-1.596052
4,0.000000,0.000000,0.278733,-0.239600,0.418362,-0.650144,0.244680,-0.970280,0.024404,-0.975418,0.389798,-0.873634,0.552650,-1.184113,0.665528,-1.378162,0.756619,-1.540503,0.206256,-0.978498,0.297517,-1.383279,0.369984,-1.634936,0.434033,-1.846105,0.032924,-0.981040,0.009577,-1.400384,0.005190,-1.674102,0.018226,-1.920120,-0.137319,-0.908119,-0.196281,-1.242689,-0.239107,-1.432931,-0.257636,-1.610833
4,0.000000,0.000000,0.278355,-0.245753,0.415385,-0.659953,0.238600,-0.982753,0.020646,-0.987564,0.391366,-0.870146,0.557546,-1.181761,0.672542,-1.378131,0.765291,-1.543567,0.208605,-0.978000,0.300058,-1.394941,0.374110,-1.655402,0.438803,-1.871963,0.033799,-0.983845,0.005002,-1.414608,-0.001733,-1.697268,0.008417,-1.951643,-0.139208,-0.913683,-0.203463,-1.257789,-0.250604,-1.451675,-0.274390,-1.633557
4,0.000000,0.000000,0.280594,-0.235934,0.416897,-0.649799,0.234505,-0.975919,0.015670,-0.985764,0.393798,-0.869737,0.560307,-1.184720,0.676159,-1.380107,0.770427,-1.543594,0.211937,-0.977283,0.302072,-1.399559,0.377184,-1.660215,0.444821,-1.876514,0.036333,-0.984128,0.004840,-1.418994,-0.005000,-1.707009,0.004182,-1.968163,-0.137183,-0.914165,-0.203545,-1.261861,-0.251024,-1.456582,-0.274028,-1.641197
4,0.000000,0.000000,0.279048,-0.242229,0.417908,-0.655997,0.237913,-0.979749,0.020537,-0.985919,0.398238,-0.872877,0.562491,-1.195779,0.677741,-1.395554,0.768908,-1.560368,0.215676,-0.976465,0.302933,-1.405869,0.373806,-1.670566,0.437418,-1.891245,0.040789,-0.983213,0.003341,-1.415852,-0.008719,-1.702033,0.000812,-1.961377,-0.131800,-0.919708,-0.183044,-1.263638,-0.220673,-1.459906,-0.234292,-1.644597
4,0.000000,0.000000,0.277888,-0.241033,0.417402,-0.654260,0.247138,-0.968991,0.038930,-0.972993,0.398929,-0.874042,0.567407,-1.188057,0.685144,-1.382699,0.783093,-1.547302,0.219005,-0.975724,0.300984,-1.403698,0.371331,-1.660306,0.439754,-1.876911,0.049848,-0.973839,0.028648,-1.409856,0.032465,-1.696969,0.056180,-1.954254,-0.116976,-0.896932,-0.149955,-1.228902,-0.161355,-1.428508,-0.147223,-1.614088
4,0.000000,0.000000,0.269121,-0.232799,0.414030,-0.621107,0.262238,-0.928033,0.058811,-0.940903,0.392701,-0.879113,0.546758,-1.184775,0.655696,-1.374148,0.744529,-1.526033,0.209786,-0.977747,0.296761,-1.384911,0.361571,-1.627856,0.425836,-1.835576,0.046702,-0.970283,0.049568,-1.363764,0.072908,-1.615650,0.112836,-1.839030,-0.111533,-0.888948,-0.118472,-1.201265,-0.117521,-1.396644,-0.091602,-1.573185
4,0.000000,0.000000,0.278472,-0.227671,0.430948,-0.616751,0.283291,-0.929245,0.084876,-0.954633,0.412688,-0.871493,0.571926,-1.192864,0.682271,-1.392006,0.773517,-1.557776,0.230704,-0.973024,0.319868,-1.397703,0.384134,-1.651808,0.445826,-1.868080,0.065255,-0.972841,0.073226,-1.379121,0.096081,-1.640136,0.134114,-1.869907,-0.098786,-0.900712,-0.105001,-1.220087,-0.102435,-1.418338,-0.076787,-1.597063
4,0.000000,0.000000,0.270754,-0.248363,0.409090,-0.647895,0.243873,-0.951268,0.035754,-0.950577,0.384355,-0.886896,0.536214,-1.197866,0.645252,-1.390863,0.736058,-1.551239,0.203347,-0.979107,0.286353,-1.383342,0.352142,-1.626966,0.414264,-1.833768,0.041082,-0.970490,0.043286,-1.372535,0.068281,-1.627545,0.108454,-1.853215,-0.118995,-0.891267,-0.139698,-1.202704,-0.147190,-1.401048,-0.126909,-1.583235
4,0.000000,0.000000,0.271696,-0.244827,0.408374,-0.645657,0.240620,-0.959060,0.032506,-0.983721,0.391001,-0.885190,0.544395,-1.192405,0.649947,-1.391318,0.737069,-1.559841,0.212360,-0.977191,0.295948,-1.377776,0.360731,-1.631209,0.421562,-1.840303,0.045515,-0.972672,0.039554,-1.382531,0.055502,-1.647866,0.087784,-1.879734,-0.123260,-0.899761,-0.170704,-1.222794,-0.196538,-1.417575,-0.192557,-1.595736
4,0.000000,0.000000,0.271269,-0.247256,0.408550,-0.649825,0.247057,-0.972040,0.045261,-0.980145,0.396234,-0.875591,0.546418,-1.181233,0.649412,-1.377430,0.731834,-1.539102,0.222361,-0.974964,0.305233,-1.374996,0.370355,-1.627826,0.427689,-1.831673,0.057922,-0.973701,0.041181,-1.380841,0.045995,-1.642895,0.067711,-1.872131,-0.111584,-0.901859,-0.181406,-1.224181,-0.232844,-1.412158,-0.251208,-1.582460
4,0.000000,0.000000,0.282318,-0.251945,0.427110,-0.661791,0.247175,-1.000282,0.031033,-1.033521,0.416513,-0.866893,0.567125,-1.196986,0.673570,-1.398722,0.755875,-1.568540,0.240036,-0.970764,0.323565,-1.383525,0.393027,-1.643798,0.449181,-1.861923,0.070657,-0.974446,0.053641,-1.394033,0.065202,-1.675596,0.088730,-1.925973,-0.111103,-0.909353,-0.191784,-1.238772,-0.259778,-1.428266,-0.294182,-1.602299
4,0.000000,0.000000,0.277949,-0.261269,0.412669,-0.678752,0.218776,-1.012328,-0.014115,-1.020007,0.388619,-0.879876,0.538982,-1.224979,0.647805,-1.427909,0.730569,-1.592386,0.211338,-0.977413,0.301014,-1.392111,0.376038,-1.645923,0.434836,-1.858802,0.044207,-0.978126,0.039722,-1.399402,0.062998,-1.682646,0.090282,-1.932384,-0.136403,-0.911057,-0.214880,-1.245838,-0.285657,-1.441733,-0.326862,-1.618279
4,0.000000,0.000000,0.286415,-0.249926,0.433000,-0.667754,0.247958,-1.005032,0.009238,-1.026888,0.406539,-0.875797,0.557744,-1.228596,0.667388,-1.443392,0.746920,-1.612099,0.230990,-0.972956,0.325382,-1.398914,0.398193,-1.659772,0.449994,-1.877503,0.063046,-0.977150,0.079664,-1.400820,0.121258,-1.687014,0.160494,-1.939306,-0.127858,-0.916674,-0.197181,-1.253516,-0.265606,-1.458239,-0.306525,-1.642543
4,0.000000,0.000000,0.285271,-0.246156,0.434439,-0.652289,0.262944,-0.991293,0.032801,-1.026714,0.420238,-0.865544,0.572217,-1.210121,0.678367,-1.425349,0.757068,-1.594779,0.249702,-0.968323,0.346757,-1.390188,0.417228,-1.652182,0.469653,-1.870190,0.083888,-0.978060,0.113470,-1.392555,0.161859,-1.668888,0.210687,-1.907169,-0.109213,-0.923369,-0.158435,-1.255806,-0.215390,-1.462237,-0.243418,-1.642984
4,0.000000,0.000000,0.280766,-0.261887,0.422652,-0.666769,0.247098,-0.998320,0.020120,-1.015761,0.404425,-0.874106,0.556907,-1.221671,0.661887,-1.433879,0.738783,-1.601271,0.231035,-0.972945,0.329165,-1.397364,0.399752,-1.660512,0.451971,-1.876354,0.066723,-0.979770,0.097583,-1.398651,0.143237,-1.675773,0.191217,-1.908784,-0.121245,-0.924901,-0.158459,-1.252930,-0.204114,-1.463926,-0.218428,-1.646968
4,0.000000,0.000000,0.276762,-0.250524,0.418351,-0.649656,0.243022,-0.971352,0.022277,-0.980392,0.402798,-0.879198,0.556525,-1.213809,0.662365,-1.421299,0.743526,-1.584141,0.231386,-0.972862,0.330581,-1.392220,0.401398,-1.649622,0.459121,-1.863109,0.070140,-0.973101,0.104203,-1.389682,0.145424,-1.656687,0.191485,-1.881600,-0.107570,-0.910647,-0.129119,-1.236800,-0.153004,-1.448952,-0.148740,-1.635472
4,0.000000,0.000000,0.280305,-0.236717,0.428058,-0.635215,0.257438,-0.956587,0.040758,-0.966895,0.414572,-0.871294,0.568499,-1.202943,0.674804,-1.412136,0.757731,-1.577870,0.244463,-0.969659,0.344248,-1.382544,0.413383,-1.640259,0.468775,-1.854486,0.082730,-0.974708,0.120469,-1.382183,0.161713,-1.647385,0.205741,-1.872684,-0.095489,-0.913780,-0.115919,-1.235762,-0.138084,-1.441957,-0.136202,-1.623208
4,0.000000,0.000000,0.282802,-0.232156,0.429574,-0.632051,0.265364,-0.947948,0.056822,-0.960008,0.426317,-0.873779,0.587556,-1.193776,0.694458,-1.399366,0.777881,-1.566665,0.251513,-0.967854,0.354750,-1.375788,0.419343,-1.623901,0.475087,-1.839912,0.088526,-0.966103,0.135367,-1.371973,0.181097,-1.632930,0.231107,-1.860305,-0.084773,-0.899262,-0.073957,-1.217454,-0.067161,-1.421614,-0.039438,-1.604379
4,0.000000,0.000000,0.275148,-0.214591,0.429552,-0.595944,0.284115,-0.908964,0.086754,-0.941429,0.421822,-0.875005,0.585129,-1.174525,0.692367,-1.369471,0.778850,-1.529715,0.246080,-0.969250,0.353370,-1.360953,0.414815,-1.597324,0.471016,-1.808020,0.085709,-0.961939,0.137967,-1.341525,0.178481,-1.574102,0.225042,-1.783044,-0.078119,-0.883932,-0.041835,-1.175375,-0.013135,-1.357346,0.032387,-1.524238
4,0.000000,0.000000,0.276068,-0.228166,0.423337,-0.620281,0.268732,-0.937027,0.071436,-0.954419,0.412849,-0.874303,0.581085,-1.183310,0.693335,-1.385149,0.785446,-1.554043,0.237662,-0.971348,0.343195,-1.377237,0.409366,-1.622388,0.468223,-1.833990,0.076208,-0.966764,0.115414,-1.366193,0.155124,-1.618633,0.201351,-1.839368,-0.092906,-0.891629,-0.079064,-1.198906,-0.065293,-1.399179,-0.030057,-1.580117
4,0.000000,0.000000,0.269224,-0.231147,0.416004,-0.632746,0.261228,-0.953216,0.058349,-0.975132,0.410432,-0.872667,0.577309,-1.176251,0.689935,-1.372759,0.782145,-1.537150,0.241804,-0.970325,0.344077,-1.366095,0.414590,-1.609943,0.474694,-1.819175,0.083923,-0.970786,0.110263,-1.375558,0.140860,-1.640581,0.177636,-1.872415,-0.082005,-0.901650,-0.095273,-1.215947,-0.101978,-1.422013,-0.086108,-1.609961
4,0.000000,0.000000,0.274787,-0.244901,0.423853,-0.631641,0.264112,-0.945794,0.059132,-0.971470,0.411011,-0.869853,0.580101,-1.171579,0.692609,-1.368575,0.780758,-1.530274,0.247322,-0.968933,0.357788,-1.361115,0.430340,-1.620621,0.488554,-1.831477,0.092632,-0.978020,0.118450,-1.386774,0.143630,-1.652774,0.175576,-1.873888,-0.068171,-0.925926,-0.092290,-1.247565,-0.114224,-1.440340,-0.112881,-1.604673
4,0.000000,0.000000,0.277909,-0.273464,0.414383,-0.682182,0.218315,-0.993159,-0.001738,-0.995121,0.400891,-0.875926,0.565606,-1.179706,0.684935,-1.375266,0.778255,-1.537011,0.235868,-0.971785,0.344183,-1.376942,0.432768,-1.640885,0.507673,-1.848303,0.073103,-0.983037,0.078503,-1.424159,0.102020,-1.699718,0.136799,-1.931235,-0.094995,-0.939579,-0.131665,-1.265319,-0.160900,-1.455792,-0.162621,-1.624904
4,0.000000,0.000000,0.278509,-0.258959,0.411832,-0.648340,0.237891,-0.957325,0.036625,-0.993480,0.417682,-0.868524,0.584066,-1.152961,0.700659,-1.345227,0.795991,-1.508058,0.253215,-0.967410,0.351478,-1.363180,0.429440,-1.616818,0.501724,-1.831582,0.089365,-0.971878,0.095322,-1.395119,0.121086,-1.670841,0.157867,-1.902723,-0.092515,-0.914267,-0.124781,-1.241834,-0.149835,-1.438580,-0.147753,-1.608142
4,0.000000,0.000000,0.282796,-0.235689,0.427459,-0.630676,0.283435,-0.958201,0.094620,-1.022437,0.425234,-0.857105,0.605893,-1.137930,0.728485,-1.328675,0.830794,-1.487624,0.263675,-0.964612,0.378548,-1.363527,0.464223,-1.617918,0.543092,-1.828859,0.098822,-0.980184,0.126533,-1.397412,0.166797,-1.674583,0.217543,-1.909099,-0.079588,-0.928132,-0.091934,-1.258184,-0.095014,-1.458580,-0.074799,-1.632564
4,0.000000,0.000000,0.290546,-0.231460,0.444558,-0.624587,0.295872,-0.954576,0.098818,-1.012910,0.451509,-0.848435,0.640119,-1.156782,0.763358,-1.361644,0.863425,-1.533887,0.274767,-0.961511,0.395879,-1.382188,0.473773,-1.639493,0.547118,-1.857738,0.104725,-0.974179,0.148682,-1.393126,0.190870,-1.657601,0.243615,-1.886287,-0.073422,-0.916641,-0.052095,-1.241781,-0.030011,-1.446757,0.014769,-1.629361
4,0.000000,0.000000,0.284007,-0.226351,0.438845,-0.620035,0.288012,-0.958652,0.085215,-1.018000,0.437674,-0.852706,0.626325,-1.173328,0.751507,-1.381349,0.856437,-1.556982,0.269627,-0.962965,0.386769,-1.384067,0.466716,-1.647060,0.544024,-1.875401,0.107844,-0.977202,0.146066,-1.402633,0.190068,-1.679898,0.245115,-1.921056,-0.063223,-0.923034,-0.061454,-1.257727,-0.055646,-1.466644,-0.025934,-1.653036
4,0.000000,0.000000,0.292925,-0.233930,0.440035,-0.625110,0.292843,-0.962471,0.105459,-1.035085,0.451262,-0.849751,0.632115,-1.157356,0.751696,-1.366466,0.849831,-1.539679,0.287455,-0.957794,0.396285,-1.374088,0.475940,-1.648132,0.547929,-1.869922,0.122104,-0.980488,0.153479,-1.415199,0.200220,-1.692727,0.255806,-1.921018,-0.061952,-0.943245,-0.088111,-1.280693,-0.102541,-1.487160,-0.089035,-1.663620
4,0.000000,0.000000,0.306724,-0.229831,0.460068,-0.616436,0.307043,-0.965682,0.108297,-1.042520,0.467950,-0.833437,0.653554,-1.174064,0.772686,-1.392009,0.864814,-1.572958,0.294752,-0.955574,0.423046,-1.385684,0.509662,-1.665423,0.575929,-1.886467,0.122655,-0.989912,0.154821,-1.436236,0.191718,-1.717654,0.232042,-1.950346,-0.066351,-0.961582,-0.110968,-1.311520,-0.148897,-1.516834,-0.161187,-1.694417
4,0.000000,0.000000,0.304627,-0.226065,0.460290,-0.609872,0.336092,-0.961826,0.179167,-1.073027,0.468288,-0.832445,0.647244,-1.173561,0.764818,-1.389901,0.858938,-1.572999,0.298872,-0.954293,0.418660,-1.381645,0.503672,-1.656372,0.575958,-1.877987,0.126258,-0.989874,0.147377,-1.439017,0.178280,-1.715220,0.218360,-1.947276,-0.066107,-0.961924,-0.127919,-1.305281,-0.175476,-1.504456,-0.192841,-1.683663
4,0.000000,0.000000,0.302630,-0.218289,0.455047,-0.600129,0.326334,-0.952662,0.158294,-1.069575,0.473714,-0.827290,0.657596,-1.165073,0.773736,-1.382739,0.867167,-1.568106,0.303203,-0.952926,0.430407,-1.375162,0.515697,-1.644058,0.587260,-1.865531,0.130612,-0.987995,0.155533,-1.431478,0.188568,-1.706839,0.226907,-1.941578,-0.061086,-0.954154,-0.124788,-1.304574,-0.175172,-1.508654,-0.198579,-1.693828
4,0.000000,0.000000,0.304368,-0.218305,0.455507,-0.602349,0.332894,-0.951165,0.170484,-1.062521,0.465910,-0.832849,0.647514,-1.168611,0.764591,-1.383784,0.859279,-1.563904,0.294995,-0.955499,0.419473,-1.374536,0.504918,-1.644387,0.576419,-1.862657,0.122693,-0.989964,0.148319,-1.431042,0.178489,-1.705632,0.213284,-1.935946,-0.064518,-0.955193,-0.125368,-1.300651,-0.171526,-1.497977,-0.193140,-1.674482
4,0.000000,0.000000,0.309422,-0.209646,0.474175,-0.578900,0.359951,-0.925232,0.205414,-1.052217,0.486618,-0.823669,0.671371,-1.169284,0.791464,-1.386700,0.885148,-1.568623,0.315954,-0.948775,0.439919,-1.382197,0.527479,-1.662232,0.601348,-1.889082,0.140152,-0.990878,0.168919,-1.444937,0.211213,-1.728058,0.259816,-1.960851,-0.058522,-0.973246,-0.112573,-1.324385,-0.151514,-1.534332,-0.160844,-1.720751
4,0.000000,0.000000,0.300514,-0.219735,0.464972,-0.596987,0.327124,-0.941209,0.175113,-1.064022,0.507751,-0.822178,0.690647,-1.165037,0.815848,-1.390241,0.918196,-1.582541,0.333490,-0.942754,0.453135,-1.389050,0.538041,-1.687970,0.620788,-1.925829,0.159475,-0.993556,0.197849,-1.460672,0.236230,-1.742100,0.289437,-1.970107,-0.027122,-1.000637,-0.034453,-1.365754,-0.037864,-1.567379,-0.014132,-1.737060
4,0.000000,0.000000,0.318086,-0.243073,0.483650,-0.614663,0.339024,-0.972339,0.160407,-1.085603,0.499624,-0.824257,0.693300,-1.181213,0.823985,-1.403244,0.925854,-1.589393,0.321649,-0.946859,0.453027,-1.398072,0.548519,-1.700600,0.634957,-1.934018,0.149378,-0.997212,0.178123,-1.454810,0.217386,-1.740681,0.273484,-1.962355,-0.029954,-1.012971,-0.025309,-1.372870,-0.026642,-1.576392,0.000202,-1.735780
4,0.000000,0.000000,0.327572,-0.212945,0.504111,-0.589350,0.391037,-0.938927,0.217337,-1.034063,0.523176,-0.813928,0.715778,-1.136929,0.839885,-1.348023,0.940136,-1.527636,0.345651,-0.938363,0.480715,-1.372916,0.564247,-1.647180,0.640981,-1.876048,0.171834,-0.979645,0.231912,-1.413748,0.287930,-1.680396,0.354124,-1.905426,-0.012807,-0.964788,0.025660,-1.295221,0.055192,-1.491206,0.107008,-1.661033
4,0.000000,0.000000,0.327805,-0.188992,0.524578,-0.558610,0.417946,-0.920697,0.235797,-1.035475,0.537815,-0.801022,0.739153,-1.135764,0.869427,-1.351484,0.971718,-1.531412,0.362093,-0.932142,0.506452,-1.373978,0.598377,-1.658424,0.678693,-1.887913,0.191973,-0.982834,0.255050,-1.427599,0.309500,-1.704380,0.370707,-1.934293,0.015493,-0.980280,0.054408,-1.318153,0.082221,-1.522877,0.128068,-1.700328
4,0.000000,0.000000,0.335555,-0.212558,0.520293,-0.587234,0.409693,-0.959448,0.227196,-1.065652,0.529453,-0.806775,0.725778,-1.137543,0.857144,-1.349879,0.959504,-1.522232,0.350885,-0.936419,0.497601,-1.369688,0.591593,-1.650472,0.672130,-1.875671,0.179661,-0.987696,0.246838,-1.415953,0.308615,-1.687576,0.376773,-1.910728,0.001101,-0.986107,0.045482,-1.318828,0.076072,-1.519251,0.124799,-1.690057
4,0.000000,0.000000,0.339456,-0.195652,0.527534,-0.557473,0.408805,-0.941067,0.230077,-1.078126,0.554488,-0.783784,0.758532,-1.130619,0.890118,-1.352308,0.994982,-1.538020,0.372510,-0.928028,0.522068,-1.378185,0.618411,-1.666773,0.705384,-1.892217,0.194714,-0.992084,0.246637,-1.450489,0.293264,-1.734276,0.353556,-1.961200,0.008911,-1.005929,0.047788,-1.356416,0.069630,-1.556764,0.111036,-1.723369
